"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-10-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-11-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-11-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-11-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-11-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-12-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-12-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-12-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-12-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2010-12-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-01-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-01-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-01-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-01-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-02-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-02-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-02-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-02-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-03-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-03-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-03-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-03-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-03-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-04-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-04-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-04-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-04-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-05-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-05-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-05-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-05-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-06-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-06-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-06-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-06-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-06-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-07-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-07-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-07-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-07-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-08-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-08-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-08-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-08-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-08-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-09-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-09-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-09-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-09-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-10-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-10-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-10-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-10-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-11-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-11-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-11-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-11-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-11-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-12-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-12-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-12-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2011-12-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-01-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-01-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-01-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-01-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-02-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-02-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-02-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-02-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-02-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-03-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-03-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-03-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-03-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-04-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-04-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-04-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-04-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-05-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-05-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-05-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-05-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-05-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-06-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-06-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-06-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-06-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-07-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-07-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-07-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-07-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-08-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-08-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-08-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-08-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-08-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-09-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-09-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-09-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-09-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-10-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-10-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-10-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-10-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-10-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-11-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-11-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-11-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-11-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-12-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-12-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-12-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2012-12-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-01-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-01-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-01-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-01-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-01-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-02-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-02-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-02-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-02-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-03-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-03-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-03-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-03-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-04-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-04-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-04-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-04-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-05-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
"2013-05-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","1.25","","","","2"
