"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","154162","","","","0"
"2008-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","162164","","","","0"
"2008-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","164096","","","","0"
"2008-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","177208","","","","0"
"2008-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","171203","","","","0"
"2008-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","163299","","","","0"
"2008-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","140539","","","","0"
"2008-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","149253","","","","0"
"2009-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","112924","","","","0"
"2009-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","102211","","","","0"
"2009-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","109302","","","","0"
"2009-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","116680","","","","0"
"2009-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","147468","","","","0"
"2009-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","157275","","","","0"
"2009-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","166460","","","","0"
"2009-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","166904","","","","0"
"2009-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","166014","","","","0"
"2009-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","167552","","","","0"
"2009-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","144720","","","","0"
"2009-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","154711","","","","0"
"2010-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","109541","","","","0"
"2010-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","104362","","","","0"
"2010-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","114206","","","","0"
"2010-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","129539","","","","0"
"2010-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","152052","","","","0"
"2010-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","167206","","","","0"
"2010-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","181484","","","","0"
"2010-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","172254","","","","0"
"2010-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","175080","","","","0"
"2010-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","170790","","","","0"
"2010-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","146126","","","","0"
"2010-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","159906","","","","0"
"2011-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","116186","","","","0"
"2011-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","114937","","","","0"
"2011-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","127108","","","","0"
"2011-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","143706","","","","0"
"2011-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","162532","","","","0"
"2011-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","180045","","","","0"
"2011-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","185477","","","","0"
"2011-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","179575","","","","0"
"2011-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","186698","","","","0"
"2011-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","175877","","","","0"
"2011-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","158255","","","","0"
"2011-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","165519","","","","0"
"2012-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","119892","","","","0"
"2012-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","122946","","","","0"
"2012-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","141239","","","","0"
"2012-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","145846","","","","0"
"2012-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","180686","","","","0"
"2012-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","196846","","","","0"
"2012-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","197367","","","","0"
"2012-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","191785","","","","0"
"2012-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","184103","","","","0"
"2012-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","175479","","","","0"
"2012-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","165306","","","","0"
"2012-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","171011","","","","0"
"2013-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","123923","","","","0"
"2013-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","129674","","","","0"
"2013-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","133383","","","","0"
"2013-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","141419","","","","0"
"2013-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","186133","","","","0"
"2013-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","184494","","","","0"
"2013-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","185593","","","","0"
"2013-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","206399","","","","0"
"2013-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","193154","","","","0"
"2013-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","190288","","","","0"
"2013-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","158813","","","","0"
"2013-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","178720","","","","0"
"2014-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","129025","","","","0"
"2014-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","117394","","","","0"
"2014-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","126636","","","","0"
"2014-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","144941","","","","0"
"2014-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","186174","","","","0"
"2014-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","191101","","","","0"
"2014-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","202836","","","","0"
"2014-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","205378","","","","0"
"2014-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","198657","","","","0"
"2014-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","198864","","","","0"
"2014-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","160987","","","","0"
"2014-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","187663","","","","0"
"2015-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","139135","","","","0"
"2015-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","127664","","","","0"
"2015-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","132351","","","","0"
